,Unnamed: 0_x,hh_sex,hh_age,cond_migracion,escolaridad,work_30days,mig_ocupacion,orig_ocupacion,student_status,modalidad_educacion,no_escuela_why,no_escuela_why/1,no_escuela_why/2,no_escuela_why/3,no_escuela_why/4,no_escuela_why/5,no_escuela_why/6,no_escuela_why/7,no_escuela_why/8,no_escuela_why/9,no_escuela_why/10,no_escuela_why/11,no_escuela_why/12,no_escuela_why/13,no_escuela_why/14,no_escuela_why/15,no_escuela_why/16,no_escuela_why/17,no_escuela_why/18,no_escuela_why/19,no_escuela_why/20,no_escuela_why/21,no_escuela_why/22,no_escuela_why/23,no_escuela_why/24,no_escuela_why/88,no_escuela_why/99,school_feeding,income_contributer_main,income_manager,housework_yn,pregnant_yn,breastfeeding_yn,vulnerability,vulnerability/1,vulnerability/2,vulnerability/3,vulnerability/99,_index_x,_parent_table_name_x,rsp_id,_submission__id_x,_submission__uuid_x,_submission__submission_time_x,_submission__validation_status_x,_submission__notes_x,_submission__status_x,_submission__submitted_by_x,_submission__tags_x,country_x,migrated_yn_x,Unnamed: 0_y,mig_ext_sex,mig_ext_age,mig_ext_motivo,mig_ext_motivo/1,mig_ext_motivo/2,mig_ext_motivo/3,mig_ext_motivo/4,mig_ext_motivo/5,mig_ext_motivo/6,mig_ext_motivo/7,mig_ext_motivo/8,mig_ext_motivo/9,mig_ext_motivo/10,mig_ext_motivo/11,mig_ext_motivo/12,mig_ext_motivo/13,mig_ext_motivo/14,mig_ext_motivo/15,mig_ext_motivo/16,mig_ext_motivo/99,mig_ext_acompany,mig_ext_acompany/1,mig_ext_acompany/2,mig_ext_acompany/3,mig_ext_acompany/4,mig_ext_acompany/5,mig_ext_acompany/6,mig_ext_acompany/7,mig_ext_acompany/8,mig_ext_acompany/9,mig_ext_acompany/99,mig_ext_medio,mig_ext_medio/1,mig_ext_medio/2,mig_ext_medio/3,mig_ext_medio/4,mig_ext_medio/5,mig_ext_medio/6,mig_ext_medio/7,mig_ext_medio/8,mig_ext_medio/9,mig_ext_medio/10,mig_ext_medio/11,mig_ext_medio/12,mig_ext_medio/99,mig_ext_cost_awareness,mig_ext_cost_currency,mig_ext_cost_total,mig_ext_attempts,mig_ext_cost_dist_awareness,mig_ext_cost_transportation,mig_ext_cost_subsistence,mig_ext_cost_intermediaries,mig_ext_cost_other,sum_gasto_viaje,note_mig_calculo,mig_ext_finance,mig_ext_finance/1,mig_ext_finance/2,mig_ext_finance/3,mig_ext_finance/4,mig_ext_finance/5,mig_ext_finance/6,mig_ext_finance/7,mig_ext_finance/8,mig_ext_finance/9,mig_ext_finance/10,mig_ext_finance/11,mig_ext_finance/99,mig_ext_violence,mig_ext_violence/1,mig_ext_violence/2,mig_ext_violence/3,mig_ext_violence/4,mig_ext_violence/5,mig_ext_violence/6,mig_ext_violence/7,mig_ext_violence/8,mig_ext_violence/9,mig_ext_violence/10,mig_ext_violence/11,mig_ext_violence/99,mig_ext_violence_who,mig_ext_violence_who/1,mig_ext_violence_who/2,mig_ext_violence_who/3,mig_ext_violence_who/4,mig_ext_violence_who/5,mig_ext_violence_who/6,mig_ext_violence_who/7,mig_ext_violence_who/99,mig_ext_country,mig_ext_country_other,mig_ext_llego,mig_ext_return,_index_y,_parent_table_name_y,_submission__id_y,_submission__uuid_y,_submission__submission_time_y,_submission__validation_status_y,_submission__notes_y,_submission__status_y,_submission__submitted_by_y,_submission__tags_y,country_y,mig_ext_finance_group/1,mig_ext_finance_group/2,mig_ext_finance_group/3,mig_ext_medio_group/1,mig_ext_medio_group/2,mig_ext_medio_group/3,cost_per_attempt,migrated_yn_y
12,152,1,36,4,3.0,0.0,99.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,41,172944299,5c40ddc9-5671-4142-97a5-4e942a6973ff,2021-04-21T20:07:10,,[],submitted_via_web,wfpmandeteam,[],GT,1,10,2,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,11700.0,3.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,4,,10,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172944299,5c40ddc9-5671-4142-97a5-4e942a6973ff,2021-04-21T20:07:10,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,3900.0,1
13,165,1,24,5,6.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,166,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,46,172945251,7d0d31d1-949e-4ebf-9319-d254d05d222a,2021-04-21T20:14:22,,[],submitted_via_web,wfpmandeteam,[],HND,1,12,1,24,1 8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0,1066.0,1.0,,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,4,,1,,14,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172945251,7d0d31d1-949e-4ebf-9319-d254d05d222a,2021-04-21T20:14:22,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,1,0,0,1066.0,1
15,189,1,51,3,3.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,,,3,0.0,0.0,1.0,0.0,190,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,52,172949868,67db9013-95c7-4343-b04f-fd6658893d5b,2021-04-21T20:49:23,,[],submitted_via_web,wfpmandeteam,[],GT,1,18,2,51,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,3000.0,5.0,0.0,,,,,,,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,20,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172949868,67db9013-95c7-4343-b04f-fd6658893d5b,2021-04-21T20:49:23,,[],submitted_via_web,wfpmandeteam,[],GT,1,0,0,0,1,0,600.0,1
17,205,1,23,3,5.0,1.0,2.0,2.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,99,0.0,0.0,0.0,1.0,206,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,56,172951899,447edc0b-09f4-46fe-bc5e-58ffe2821380,2021-04-21T21:07:08,,[],submitted_via_web,wfpmandeteam,[],GT,1,20,1,23,1 8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,4550.0,3.0,0.0,,,,,,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,99,,22,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172951899,447edc0b-09f4-46fe-bc5e-58ffe2821380,2021-04-21T21:07:08,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,1516.666666666667,1
24,287,1,4,7,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,78,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,1,27,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,6150.0,3.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,29,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,2050.0,1
25,287,1,4,7,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,78,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,1,28,1,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,6150.0,3.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,30,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,2050.0,1
26,288,2,6,4,2.0,0.0,88.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,78,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,1,27,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,6150.0,3.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,29,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,2050.0,1
27,288,2,6,4,2.0,0.0,88.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,78,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,1,28,1,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,6150.0,3.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,30,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,2050.0,1
28,289,1,7,4,3.0,0.0,88.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,78,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,1,27,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,6150.0,3.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,29,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,2050.0,1
29,289,1,7,4,3.0,0.0,88.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,78,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,1,28,1,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,6150.0,3.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,30,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,2050.0,1
30,290,2,12,4,3.0,0.0,88.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,78,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,1,27,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,6150.0,3.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,29,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,2050.0,1
31,290,2,12,4,3.0,0.0,88.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,78,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,1,28,1,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,6150.0,3.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,30,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,2050.0,1
32,291,1,15,4,3.0,0.0,88.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,78,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,1,27,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,6150.0,3.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,29,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,2050.0,1
33,291,1,15,4,3.0,0.0,88.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,78,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,1,28,1,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,6150.0,3.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,30,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,2050.0,1
34,292,1,28,7,3.0,0.0,88.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,78,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,1,27,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,6150.0,3.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,29,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,2050.0,1
35,292,1,28,7,3.0,0.0,88.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,78,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,1,28,1,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,6150.0,3.0,0.0,,,,,,,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,30,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172965801,ce98de79-7aec-4f77-ae5d-ce3d5ec38b3b,2021-04-21T23:32:13,,[],submitted_via_web,wfpmandeteam,[],HND,0,1,0,0,1,0,2050.0,1
37,330,1,1,4,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,88,172966041,16eab204-688d-4d49-8537-1839aecf8b09,2021-04-21T23:39:35,,[],submitted_via_web,wfpmandeteam,[],HND,1,30,2,23,2 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,410.0,1.0,0.0,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,6.0,32,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172966041,16eab204-688d-4d49-8537-1839aecf8b09,2021-04-21T23:39:35,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,410.0,1
38,331,2,22,3,3.0,1.0,1.0,2.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,3,0.0,0.0,1.0,0.0,332,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,88,172966041,16eab204-688d-4d49-8537-1839aecf8b09,2021-04-21T23:39:35,,[],submitted_via_web,wfpmandeteam,[],HND,1,30,2,23,2 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,410.0,1.0,0.0,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,6.0,32,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172966041,16eab204-688d-4d49-8537-1839aecf8b09,2021-04-21T23:39:35,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,410.0,1
39,332,1,24,2,3.0,1.0,7.0,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,1.0,0.0,333,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,88,172966041,16eab204-688d-4d49-8537-1839aecf8b09,2021-04-21T23:39:35,,[],submitted_via_web,wfpmandeteam,[],HND,1,30,2,23,2 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,410.0,1.0,0.0,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,6.0,32,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172966041,16eab204-688d-4d49-8537-1839aecf8b09,2021-04-21T23:39:35,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,410.0,1
40,333,1,32,2,3.0,0.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,3,0.0,0.0,1.0,0.0,334,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,88,172966041,16eab204-688d-4d49-8537-1839aecf8b09,2021-04-21T23:39:35,,[],submitted_via_web,wfpmandeteam,[],HND,1,30,2,23,2 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,410.0,1.0,0.0,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,2,6.0,32,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172966041,16eab204-688d-4d49-8537-1839aecf8b09,2021-04-21T23:39:35,,[],submitted_via_web,wfpmandeteam,[],HND,0,0,1,0,0,1,410.0,1
41,350,2,33,2,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,3,0.0,0.0,1.0,0.0,351,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,91,172967516,0f55172a-118f-438e-b7c0-052d493b71e1,2021-04-22T00:03:07,,[],submitted_via_web,wfpmandeteam,[],GT,1,31,2,33,1 6 8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,455.0,2.0,1.0,0.0,0.0,100.0,0.0,100.0,,5,0,0,0,0,1,0,0,0,0,0,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,2,,99,,33,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172967516,0f55172a-118f-438e-b7c0-052d493b71e1,2021-04-22T00:03:07,,[],submitted_via_web,wfpmandeteam,[],GT,0,1,0,0,1,0,227.5,1
42,377,2,33,5,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,3,0.0,0.0,1.0,0.0,378,Estudio de Migración y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,97,172970863,522302ee-2b44-40fb-b0f4-7d1397b638eb,2021-04-22T00:54:30,,[],submitted_via_web,wfpmandeteam,[],HND,1,35,2,33,1 2 6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,10000.0,3.0,99.0,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1,,1,,37,Estudio de Migraci_n y Seguridad Alimentaria - Encuesta de hogares 2021 VERSION FINAL,172970863,522302ee-2b44-40fb-b0f4-7d1397b638eb,2021-04-22T00:54:30,,[],submitted_via_web,wfpmandeteam,[],HND,1,0,0,0,1,0,3333.333333333333,1
